"filename", "language", "C++", "Markdown", "C", "Objective-C", "CMake", "F#", "comment", "blank", "total"
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_float3x2.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_float3x2_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 17, 7, 32
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_float3x3.hpp", "C++", 7, 0, 0, 0, 0, 0, 11, 6, 24
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_float3x3_precision.hpp", "C++", 11, 0, 0, 0, 0, 0, 29, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_float3x4.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_float3x4_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 17, 7, 32
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_float4x2.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_float4x2_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 17, 7, 32
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_float4x3.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_float4x3_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 17, 7, 32
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_float4x4.hpp", "C++", 7, 0, 0, 0, 0, 0, 11, 6, 24
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_float4x4_precision.hpp", "C++", 11, 0, 0, 0, 0, 0, 29, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int2x2.hpp", "C++", 10, 0, 0, 0, 0, 0, 21, 8, 39
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int2x2_sized.hpp", "C++", 17, 0, 0, 0, 0, 0, 39, 15, 71
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int2x3.hpp", "C++", 9, 0, 0, 0, 0, 0, 18, 7, 34
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int2x3_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int2x4.hpp", "C++", 9, 0, 0, 0, 0, 0, 18, 7, 34
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int2x4_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int3x2.hpp", "C++", 9, 0, 0, 0, 0, 0, 18, 7, 34
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int3x2_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int3x3.hpp", "C++", 10, 0, 0, 0, 0, 0, 21, 8, 39
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int3x3_sized.hpp", "C++", 17, 0, 0, 0, 0, 0, 39, 15, 71
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int3x4.hpp", "C++", 9, 0, 0, 0, 0, 0, 18, 7, 34
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int3x4_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int4x2.hpp", "C++", 9, 0, 0, 0, 0, 0, 18, 7, 34
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int4x2_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int4x3.hpp", "C++", 9, 0, 0, 0, 0, 0, 18, 7, 34
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int4x3_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int4x4.hpp", "C++", 10, 0, 0, 0, 0, 0, 21, 8, 39
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_int4x4_sized.hpp", "C++", 17, 0, 0, 0, 0, 0, 39, 15, 71
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_projection.hpp", "C++", 33, 0, 0, 0, 0, 0, 103, 14, 150
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_projection.inl", "C++", 85, 0, 0, 0, 0, 0, 1, 21, 107
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_relational.hpp", "C++", 29, 0, 0, 0, 0, 0, 87, 17, 133
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_relational.inl", "C++", 67, 0, 0, 0, 0, 0, 3, 13, 83
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_transform.hpp", "C++", 32, 0, 0, 0, 0, 0, 99, 14, 145
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_transform.inl", "C++", 132, 0, 0, 0, 0, 0, 0, 21, 153
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint2x2.hpp", "C++", 10, 0, 0, 0, 0, 0, 21, 8, 39
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint2x2_sized.hpp", "C++", 17, 0, 0, 0, 0, 0, 39, 15, 71
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint2x3.hpp", "C++", 9, 0, 0, 0, 0, 0, 18, 7, 34
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint2x3_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint2x4.hpp", "C++", 9, 0, 0, 0, 0, 0, 18, 7, 34
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint2x4_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint3x2.hpp", "C++", 9, 0, 0, 0, 0, 0, 18, 7, 34
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint3x2_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint3x3.hpp", "C++", 10, 0, 0, 0, 0, 0, 21, 8, 39
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint3x3_sized.hpp", "C++", 17, 0, 0, 0, 0, 0, 39, 15, 71
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint3x4.hpp", "C++", 9, 0, 0, 0, 0, 0, 18, 7, 34
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint3x4_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint4x2.hpp", "C++", 9, 0, 0, 0, 0, 0, 18, 7, 34
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint4x2_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint4x3.hpp", "C++", 9, 0, 0, 0, 0, 0, 18, 7, 34
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint4x3_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint4x4.hpp", "C++", 10, 0, 0, 0, 0, 0, 21, 8, 39
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\matrix_uint4x4_sized.hpp", "C++", 17, 0, 0, 0, 0, 0, 39, 15, 71
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\quaternion_common.hpp", "C++", 30, 0, 0, 0, 0, 0, 91, 15, 136
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\quaternion_common.inl", "C++", 107, 0, 0, 0, 0, 0, 14, 24, 145
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\quaternion_common_simd.inl", "C++", 15, 0, 0, 0, 0, 0, 0, 4, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\quaternion_double.hpp", "C++", 9, 0, 0, 0, 0, 0, 23, 8, 40
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\quaternion_double_precision.hpp", "C++", 11, 0, 0, 0, 0, 0, 22, 10, 43
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\quaternion_exponential.hpp", "C++", 20, 0, 0, 0, 0, 0, 33, 11, 64
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\quaternion_exponential.inl", "C++", 64, 0, 0, 0, 0, 0, 8, 14, 86
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\quaternion_float.hpp", "C++", 9, 0, 0, 0, 0, 0, 23, 8, 40
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\quaternion_float_precision.hpp", "C++", 11, 0, 0, 0, 0, 0, 16, 10, 37
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\quaternion_geometric.hpp", "C++", 19, 0, 0, 0, 0, 0, 41, 11, 71
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\quaternion_geometric.inl", "C++", 32, 0, 0, 0, 0, 0, 0, 5, 37
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\quaternion_relational.hpp", "C++", 17, 0, 0, 0, 0, 0, 35, 11, 63
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\quaternion_relational.inl", "C++", 31, 0, 0, 0, 0, 0, 0, 5, 36
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\quaternion_transform.hpp", "C++", 13, 0, 0, 0, 0, 0, 28, 7, 48
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\quaternion_transform.inl", "C++", 19, 0, 0, 0, 0, 0, 1, 5, 25
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\quaternion_trigonometric.hpp", "C++", 19, 0, 0, 0, 0, 0, 35, 10, 64
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\quaternion_trigonometric.inl", "C++", 29, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\scalar_common.hpp", "C++", 39, 0, 0, 0, 0, 0, 97, 22, 158
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\scalar_common.inl", "C++", 130, 0, 0, 0, 0, 0, 1, 22, 153
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\scalar_constants.hpp", "C++", 15, 0, 0, 0, 0, 0, 16, 10, 41
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\scalar_constants.inl", "C++", 21, 0, 0, 0, 0, 0, 0, 4, 25
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\scalar_int_sized.hpp", "C++", 38, 0, 0, 0, 0, 0, 18, 15, 71
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\scalar_integer.hpp", "C++", 29, 0, 0, 0, 0, 0, 50, 14, 93
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\scalar_integer.inl", "C++", 208, 0, 0, 0, 0, 0, 0, 36, 244
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\scalar_packing.hpp", "C++", 9, 0, 0, 0, 0, 0, 16, 8, 33
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\scalar_packing.inl", "C++", 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\scalar_relational.hpp", "C++", 17, 0, 0, 0, 0, 0, 39, 10, 66
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\scalar_relational.inl", "C++", 32, 0, 0, 0, 0, 0, 2, 7, 41
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\scalar_uint_sized.hpp", "C++", 38, 0, 0, 0, 0, 0, 18, 15, 71
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\scalar_ulp.hpp", "C++", 21, 0, 0, 0, 0, 0, 42, 12, 75
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\scalar_ulp.inl", "C++", 250, 0, 0, 0, 0, 0, 7, 28, 285
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_bool1.hpp", "C++", 9, 0, 0, 0, 0, 0, 15, 7, 31
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_bool1_precision.hpp", "C++", 11, 0, 0, 0, 0, 0, 15, 9, 35
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_bool2.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_bool2_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 17, 7, 32
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_bool3.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_bool3_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 17, 7, 32
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_bool4.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_bool4_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 17, 7, 32
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_common.hpp", "C++", 46, 0, 0, 0, 0, 0, 134, 25, 205
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_common.inl", "C++", 111, 0, 0, 0, 0, 0, 0, 19, 130
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_double1.hpp", "C++", 9, 0, 0, 0, 0, 0, 16, 7, 32
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_double1_precision.hpp", "C++", 11, 0, 0, 0, 0, 0, 17, 9, 37
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_double2.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_double2_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 17, 7, 32
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_double3.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_double3_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 20, 7, 35
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_double4.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_double4_precision.hpp", "C++", 9, 0, 0, 0, 0, 0, 20, 7, 36
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_float1.hpp", "C++", 9, 0, 0, 0, 0, 0, 16, 7, 32
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_float1_precision.hpp", "C++", 11, 0, 0, 0, 0, 0, 17, 9, 37
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_float2.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_float2_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 17, 7, 32
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_float3.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_float3_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 17, 7, 32
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_float4.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_float4_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 17, 7, 32
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_int1.hpp", "C++", 9, 0, 0, 0, 0, 0, 16, 8, 33
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_int1_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_int2.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_int2_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_int3.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_int3_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_int4.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_int4_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_integer.hpp", "C++", 34, 0, 0, 0, 0, 0, 99, 17, 150
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_integer.inl", "C++", 65, 0, 0, 0, 0, 0, 0, 21, 86
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_packing.hpp", "C++", 9, 0, 0, 0, 0, 0, 16, 8, 33
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_packing.inl", "C++", 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_relational.hpp", "C++", 25, 0, 0, 0, 0, 0, 68, 15, 108
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_relational.inl", "C++", 62, 0, 0, 0, 0, 0, 3, 11, 76
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_uint1.hpp", "C++", 9, 0, 0, 0, 0, 0, 16, 8, 33
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_uint1_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_uint2.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_uint2_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_uint3.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_uint3_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_uint4.hpp", "C++", 6, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_uint4_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 27, 10, 50
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_ulp.hpp", "C++", 25, 0, 0, 0, 0, 0, 71, 14, 110
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\ext\vector_ulp.inl", "C++", 67, 0, 0, 0, 0, 0, 0, 8, 75
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\fwd.hpp", "C++", 1013, 0, 0, 0, 0, 0, 12, 209, 1234
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\geometric.hpp", "C++", 30, 0, 0, 0, 0, 0, 73, 14, 117
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\glm.hpp", "C++", 29, 0, 0, 0, 0, 0, 101, 7, 137
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\gtc\bitfield.hpp", "C++", 57, 0, 0, 0, 0, 0, 170, 40, 267
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\gtc\bitfield.inl", "C++", 486, 0, 0, 0, 0, 0, 1, 140, 627
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\gtc\color_space.hpp", "C++", 22, 0, 0, 0, 0, 0, 24, 11, 57
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\gtc\color_space.inl", "C++", 72, 0, 0, 0, 0, 0, 2, 11, 85
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\gtc\constants.hpp", "C++", 63, 0, 0, 0, 0, 0, 69, 34, 166
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\gtc\constants.inl", "C++", 138, 0, 0, 0, 0, 0, 1, 29, 168
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\gtc\epsilon.hpp", "C++", 18, 0, 0, 0, 0, 0, 32, 11, 61
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\gtc\epsilon.inl", "C++", 67, 0, 0, 0, 0, 0, 2, 12, 81
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\gtc\integer.hpp", "C++", 20, 0, 0, 0, 0, 0, 36, 10, 66
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\gtc\integer.inl", "C++", 56, 0, 0, 0, 0, 0, 3, 10, 69
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\gtc\matrix_access.hpp", "C++", 27, 0, 0, 0, 0, 0, 23, 11, 61
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\gtc\matrix_access.inl", "C++", 53, 0, 0, 0, 0, 0, 1, 9, 63
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\gtc\matrix_integer.hpp", "C++", 112, 0, 0, 0, 0, 0, 207, 115, 434
"c:\Users\msi\source\repos\LearnOpenGL\include\glm\gtc\matrix_inverse.hpp", "C++", 17, 0, 0, 0, 0, 0, 25, 9, 51
